,business_id,date,review_id,stars,type,user_id,cool,useful,funny,first_word,second_word,third_word,fourth_word,fifth_word,sixth_word,seventh_word,eighth_word,ninth_word,tenth_word,elevnth_word,twelfth_word,thirteenth_word,fourteenth_word,fifteenth_word,sixteenth_word,seventeenth_word,eighteenth_word,nineteenth_word,twentieth_word
6237,jNS0oWMju3PyOHkMDcv02A,2007-08-07,OtoumFd8NnqVoAdBh1p80A,2,review,akmkd_2iLRrbOyPBfYLN0A,4,3,4,"""Fuck",you,"all,",we,hope,you,"die.
That's",the,Trojan,Battle,"Cry!""
Wow,",I,can,not,believe,someone,Yelp'ed,PV.,"
",My
6238,Ed3AoOwbS2mZZ9ZvUVwdbQ,2011-07-02,BNwJI8n_V0Am6hhdL8d05Q,5,review,V_hVEFJp1-969ZZO1y0Y5w,0,0,0,I,just,got,back,from,my,first,visit,ti,Jacks,All,In,Social,Club.,I'll,be,go,back.,I,found
6239,1Ap6ZNCvyLLKHP0wvCk9yA,2010-05-28,XH9g0_GUnsmditNik7uvEA,4,review,BrJcbK_lH0irQcNSNBEQHQ,0,1,2,You,can,ride,your,bike!,"Yes,",that,right,-,take,your,bike,with,you,-,it's,awesome.,n/a,n/a,n/a
6240,vNQn_2P3lJh_-uBhRuSc3Q,2010-03-03,PbEkBU2uIOyWxCGP9T_KuQ,2,review,sALB8-F04S9VcZMF_GkGUA,1,2,2,REI..,I,love,you,..,what,and,who,did,you,hire??!!!,BECAUSE,you,are,such,a,5star..,you,rock..,you
6241,oxsCvEkQNNIbOPDt_QK_0A,2012-10-15,aBMTPjoLBKYvc3f6gfvNqw,4,review,F55sgaqHq2KE1LsixSKxAw,0,0,0,We,had,a,very,nice,meal,here,last,night.,The,curries,were,pretty,authentic,and,carried,enough,spice,to,make
6242,Xq9tkiHhyN_aBFswFeGLvA,2012-11-25,WO9nU3RcXwkHZEficOsYwA,5,review,ivTXRXoSSPZx87YsZS0yjQ,0,1,0,When,was,the,last,time,that,you,went,to,a,restaurant,and,were,still,bragging,about,your,experience,two,weeks
6243,w-8M-VOHICthOgwpQL8UnA,2011-11-22,wrdSVbYnPayOIsAjYUP-3A,5,review,J5KbTg3vfFnl7S2PaRxmfQ,0,0,0,Love,love,love,this,place!,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
6244,fVgrpVyp-nPLTac9YIjTug,2012-01-31,NSSrrLEHztA7NujfgFqKog,5,review,MiAANDVksTAFJ7jjZyefBg,0,0,0,Great,eats,at,this,joint.,New,York,strip,was,awesome!,Pear,salad,was,bomb,and,service,was,superb.,I'll,be
6245,TAlmdEr0RNWZh9IiUS_BLA,2010-02-24,r7i60X1M8X8OI0xcC5ZRgA,2,review,2uBJpIW339uRVS0hVXqR-Q,0,0,0,This,place,used,to,be,quite,good,but,I,think,they,may,have,had,an,ownership,change,recently.,,Over
6246,TMZP6Kzkc-FytzgbgIC9JA,2009-08-06,nlr1oDx3xw2tqqA8lO1lPQ,3,review,ZRQdOIIhzrzE6sc3emgM-Q,0,0,0,What,can,you,say,about,Beni's,-,Not,bad,and,not,"great.

I",have,been,to,Benihana,in,several,different,cities
6247,f9WU18QfVnUSuYbkQx5iIw,2011-01-24,l4iSpVLGvIj-epME1AYBzQ,4,review,zqnAdayPsak5dbLF2gEvNw,1,2,0,A,group,of,friends,and,I,decided,to,check,out,Vincent's,Saturday,Market,this,past,weekend,after,a,beautiful,morning
6248,pQ3kRVmttsV1bHxuTf7TAg,2008-09-06,zBWSlUnh7Fsul6ik85Lq7A,4,review,a5kDCrf8lvX19EHrqPmAog,2,2,2,This,is,my,kind,of,place.,Had,i,not,known,of,the,Lost,Leaf,I,would,have,never,found,it.
6249,xY1sPHTA2RGVFlh5tZhs9g,2012-01-27,0JyXbDXTiv369E64KHKaTQ,5,review,ZTxpcT1HKzRIRHSBSQRw1w,2,2,0,The,Culinary,Dropout,",",you,get,the,best,of,both,worlds.,The,food,is,off,the,hook,(it's,great),",the"
6250,1_EtLOR6MvjabkGFmNbQRg,2012-09-26,ya-lhmeLlwHjx5dezJaMyg,5,review,rnqv2DT-yo0HRIn6VOZ5Gg,0,0,0,I,was,craving,some,sweets,today,and,told,my,husband,about,this,place.,"Apparently,",one,needs,to,make,an,appointment
6251,IYYaa562PybzXf8tQnT17w,2010-03-28,pDeEmyGwzzAwhRyqs7yisg,4,review,ccbVlVGL6C22RuB5ZGeMBw,0,0,0,We,went,to,the,game,against,the,Milwaukee,Brewers,on,3/25/10,and,had,a,great,time,(and,not,just,because
6252,QVR7dsvBeg8xFt9B-vd1BA,2010-07-22,hwYVJs8Ko4PMjI19QcR57g,4,review,90a6z--_CUrl84aCzZyPsg,5,5,2,We,got,here,around,midnight,last,Friday...,the,place,was,dead.,"However,",they,were,still,serving,food,and,we,enjoyed
6253,I7IfnWW1nXljC4ZGqwPe-w,2009-12-13,BaLkJ6XxvqhWEmjiRuFS5w,5,review,wC1CPV5bf--bDLtlhNSPLg,1,3,0,Not,being,a,big,fan,of,chain,"restaurants,",I,wasnt,super,excited,to,eat,here,last,night.,I,was,"however,"
6254,JuBygU4XDjqSeW9okyvbsQ,2009-09-03,qRlZQpRxMlnK3bL6XYoWOA,4,review,TI88k_ezEWaj_XZSiuBNGA,4,3,2,very,nice,"setting,",right,next,door,to,Joe's,Farm,Grill,(previously,reviewed,and,raved,about).,"Friendly,",cozy,and,crowded.,"Great,"
6255,5nahZe5bBYUbFWgEfwoNOA,2012-08-28,boqyWuj54j-rfqiYV1JP1g,3,review,fYayRBmQjB8f5eyH1WR-1w,1,2,1,"Ok,",so,this,is,a,Sprouts,now.,"Boring.
The",layout,of,the,store,is,pretty,much,the,same,as,when,it
6256,-0QBrNvhrPQCaeo7mTo0zQ,2011-06-26,dx-uyV1hWZ8jQ5szxqeorg,4,review,DghMl81bONCh5ELnrgn4Fw,0,0,0,Best,shrimp,burro's.,If,it,wasn't,in,the,hood,&,make,me,cringe,@,the,thought,of,going,in,at
6257,uf4AWTEI6RmRUXx-28MZsg,2011-02-23,phOs3fgWmVUGWny7GDFx6Q,5,review,AkJFqLqHHAKY3H5R8p7cPQ,0,0,0,This,is,the,only,Ben,and,Jerrys,that,has,successfully,withheld,the,recession,in,AZ.,,This,means,that,this
6258,3l72FflaaeI0tWEAWN3-gQ,2010-03-03,MWcPQMNNR6-ZF8-8h348SQ,4,review,922TKMD60Oor4uHsPjL5Hg,0,0,0,I've,been,here,three,times,once,for,lunch,and,twice,for,dinner.,Lunch,was,pretty,"crowded,",dinner,not,so,much
6259,mjoxSQR7bFQtlIIjfNfaSQ,2011-12-24,QiiPHANcnIqVipRbGu2VgA,4,review,8JMsp0Z9N1eWGFuQcQxD0w,0,0,0,My,parents,and,I,went,to,here,after,leaving,a,previous,restaurant,for,poor,service.,Big,Buddha,was,the,the
6260,K8pM6qQdYu5h6buRE1-_sw,2012-09-30,XgHSAC54S7JZ4tNo-nRgBg,5,review,r01TfUd2TdZ1N464B1IhJQ,0,0,0,They,had,Kool,Aid!,i,was,so,happy,to,see,it,":)

The",chicken,and,waffles,were,really,good...,my,girlfriend
6261,ZG4oIFBRlXyaF5F9L3dzxg,2012-10-10,yMiNSE7ymTrQBpdKNYG-Jg,1,review,-xGJ4pQ_0tSkNAUCsuq4SQ,1,2,0,PIECE,OF,****,manager,wouldn't,put,air,conditioning,on,yesterday.,It,was,"90.
They",just,lost,alot,of,business.,n/a,n/a
6262,SDwYQ6eSu1htn8vHWv128g,2011-10-17,KSZfpeKm0HRhbMlDsVlCjQ,5,review,DWYH3H49-KhUoJX7TfidaQ,0,1,0,Postino's,is,a,great,date,restaurant.,Especially,on,Mondays,and,Tuesdays,when,they,have,their,$20,bruschetta,and,bottle,of
6263,wy_R4crNr1BH0CP87y9UHQ,2011-04-24,Q3pvIbtm2fMo4_1ApIVE2A,4,review,jOs47GO0b7iPsbYZe-lLSQ,0,0,0,It,was,pretty,good.,But,I,dont,know,much,about,Indian,food.,It,was,better,than,the,only,other,place
6264,jtzhY-P4H6WSYpv5rWhxtw,2012-01-12,5LjP7wMvVl197y1j-dGw5g,5,review,fw4BmstcyqW4w4r4tTfp5A,1,1,1,This,is,my,current,first,choice,in,eateries.,,The,spring,rolls,are,made,with,rice,paper,and,such,an
6265,JXQBl4aCf5-dQhcg_5LwCg,2007-12-09,w23nmkMG7blPRBdyvsdCNw,2,review,hnirQYfI4cjrzSMENyQTWw,0,3,0,Eh....,2.5,"stars,",maybe?,3?,Not,"sure,","yet.

After",looking,at,the,menu,"online,",I,really,wanted,to,like,this,place.
6266,lgzBrfQAwm-dcDXu12CkgQ,2012-05-01,yS_jW4NorfZnrPKL3z-Hsg,4,review,fssanRnCXYXnQIP-zu-71g,0,2,0,I,used,the,drive,thru,early,one,morning,on,my,way,to,work.,I,ordered,a,breve,latte.,It,came
6267,FY_OXEVcewAQFZuu6fynLA,2012-07-28,_hhdvIc7MSWJ2Ah3r1tg2g,4,review,2hXL2ExBsgjJNpm6BJy0lg,1,2,1,This,is,my,go,to,place,when,I,want,a,cheap,quick,meal,without,having,to,get,fast,food.,They
6268,L7UxfZyS_-jFOxRwG0SZWw,2010-03-22,fypqvxabp8NsCQSvfPJcHA,4,review,BRNVGPDi58XPDyxfxX39sg,0,1,0,Very,friendly,place,to,get,lunch.,Sandwich,are,good,for,a,great,price,compare,to,what,we,paid,back,in
6269,JM6X0PJBcMkAjOuZqMaZsQ,2011-05-30,Swq1PW6t_GF8UPuP4GFLIg,2,review,alcQ3nNK277jNq4aneqYcw,0,0,0,The,food,was,good,"but,",for,the,"price,",there,are,a,lot,better,steak,houses.,,For,this,price,"point,"
6270,hqVbmZNLTdR2y7G7oJu9vg,2010-12-24,ZugiT55Y8rJewJLbihGJdw,5,review,nTpprsKsqK4pE9dgwdJodg,0,0,0,This,wasn't,the,first,"time,",but,we,went,to,Tutti,Santi,for,a,family,Christmas,Eve,Dinner.,,All,I
6271,yW4XOMS4biiSXOwkbZ6wpA,2011-07-19,dnVxNsWk7WCTwm2_WicqJQ,4,review,0NckJhx0qXykvvhsm-p7MA,6,6,5,Just,down,Scottsdale,Rd,from,the,"plastic,",the,"cougars,",the,roid,"rage,",and,the,Delta,Bravos,is,a,little,place
6272,UKgSs_SJzW9fu4CwhIV1yA,2007-05-31,cZRv3APqMLSMpgi8mfi51Q,4,review,a0pG_Dl4sKb3yNps7I_hMQ,2,2,0,Since,this,is,a,Kimpton,Hotel,my,standards,are,fairly,high.,"

The",reception,area,and,pool,are,very,well,"done,"
6273,SzCMZ664veIZpYp4Tk84Hg,2012-03-27,waDiuNyhi6ZkDF2JEHoL2w,4,review,QKCyMJB9hH-HbiQvAgBfiQ,0,0,0,Very,authentic,Szechwan,style,restaurant.,,On,a,average,Sat,"evening,",the,restaurant,is,pack,full,of,Chinese,family.,
6274,hZRLGfRrZTo9up2P-0aAHg,2010-08-20,7Gp-IoYQB1oo1jMgH0YZDw,4,review,rpa5wYCeXO2kvQ92KH_HvA,1,1,1,Verde,=,"good,","quick,",close-by,&,cheap,=,"YAY!!!!
So...We",went,for,breakfast,last,week,and,here,is,the,result:,green
6275,XkNQVTkCEzBrq7OlRHI11Q,2010-04-17,w8DLGnymGeSrd7jjx-B78Q,5,review,gq_G5VCDziyEV2-bzGuqzw,1,1,2,Deceptively,fantastic.,Like,Lady,Gaga.,Pizza,A,Metro,is,the,Lady,Gaga,of,mid-range,Italian,"restaurants.

It's",so,unassuming,from,the
6276,9LF5u2jiMjRNoWrxv2kLTA,2010-03-31,9I3vcsQm4ni0CWeeOAuBnw,5,review,5Td84D4oDkkgxsMeqcrTRw,0,1,0,Hate,long,lines,at,the,DMV?,,Hate,dealing,with,the,DMV,for,any,reason?,Then,you,should,check,out
6277,L-bpJXpA5875dLb7A4wh6A,2009-12-02,Dh9Nyayao19-P7rwoL11sw,4,review,Y5Bu0M1AZzre9CjdlnQNYQ,0,1,1,This,was,so,good,I,wonder,why,Mongolian,BBQ,hasn't,sprung,up,in,every,city,"(hint,",hint,Alabama!),When,you
6278,winRNt7prallDbpaDMS9Ig,2010-05-16,rQKjcaoyM8XTjF4iVSIiBg,4,review,F4UqIMhypQ3SOkJTcL5cvA,1,2,1,We,have,gone,to,two,Grimaldi's,locations.,,This,location,is,closer,to,where,we,live,than,the,Old,Town
6279,xcKKT3Ozf3jvFNRfMH3gHw,2008-06-02,EMt_b6zflbAAF1pfCq9bYQ,4,review,b4C9E7vTJrOdkJQA86xYSg,1,3,0,I,was,a,regular,at,the,Nello's,on,48th,st,and,Warner,in,"Awhatukee,",so,I,was,pretty,interested,in
6280,8t80-omyflkywRfu9LPh6g,2010-10-04,y208f9lBeAg8X_53GuC1ZQ,2,review,do20ZbWAFj4Ge04WoWMqwA,0,0,0,I,had,high,hopes,for,this,"restaurant,",but,to,be,"honest,",it,let,me,down.,,The,wild,mushroom,and
6281,ZWbvjFC_qE21JUpGlAU0Cw,2011-10-30,2FOnYJOXWtqkSnvrFpUS0A,4,review,BjwXX-sChcjx2E55B_7rXg,3,2,5,AY.,DIOS.,"MIO.

The",Platano,Paleta,is,a,day-maker.,There's,"caramel,","creamy,",frozen,chunks,of,"banana,",and,añejo,rum,all,swirled
6282,N_6bV3c3JagKW7sD3X9ldA,2011-09-13,LTRPrGTyj8jn_eVUuH4FrQ,3,review,zG7NW5vCKJZRcBR95qEuMw,1,0,0,A,no,frills,hole,in,the,wall,hamburger,joint.,,The,burger,is,cooked,to,"order,","delicious,",and,the,perfect
6283,6imLt53br7SJ3av07jjH7w,2009-03-22,o1_rHrHsCflHCwYv-Ykjfg,4,review,o33IBagNFxdJhIrRTl691Q,1,1,1,What,a,cool,space!,,We,needed,nourishment,on,St,"Pats,",as,the,corn,beef,and,cabbage,they,were,serving
6284,dewq6aevfoNFvJBqM7PG5A,2011-08-21,aJuQa0UzELo3TfyySzaafQ,1,review,F97G9Uy4xlTf8hocE6jS7w,1,5,1,If,we,were,able,to,give,0,stars...,I,would,ask,to,give,"-1.

I",live,"nearby,",and,am,sad,to
6285,uEJQSIjWui-TDWXaGlcqyQ,2010-02-10,COmahAddIeMmG-SEUINQ5Q,5,review,QIPn_akIS1TLx8kSuPjLxA,1,1,1,So,my,friends,and,I,had,to,roll,each,other,out,of,the,door,after,this,meal,was,over,but
6286,oIkwj10HmUiognO68j7jOg,2011-07-15,xPwM_eTRNfnh-yeCx2dKUw,4,review,-494b8jvjlI07v9HheHhrw,0,0,0,I,have,never,eaten,a,regular,meal,here.,I,usually,go,for,the,reverse,happy,hour,from,10-12pm.,Cheap,"drinks,"
6287,VEVeXNBX_LUoHaHCJpxUMQ,2010-03-23,hlGav3PU9NhAfaRwlhtCGg,2,review,vL9LEngoOjuZ3lqU1mh8zA,0,0,0,We,had,lunch,here,with,the,In-laws,today.,Highlights:,the,wait,staff,is,awesome.,"Fast,","friendly,",fun;,everyone,here,is
6288,wdV0pJ4xNi60bME_pXK2dA,2012-06-13,luH_OTNIplbiFZ73XFYcjw,4,review,BLOwScmNMsW--7mbrQ-G6Q,0,1,0,This,is,one,of,my,favorite,spot,to,grab,some,clothes,for,the,gym,or,work.,I,like,the,sales
6289,EMGkbiCMfMTflQux-_JY7Q,2012-08-26,hJwjv2aEZStFBYUgTx20mg,3,review,EzjJ536eGHoR7xDF1XgeoA,0,0,0,Had,breakfast,here,on,a,Saturday,morning,in,July.,,I,ordered,the,Spanish,Scramble.,,It,was,good.,
6290,dcd3C1gWv-vVdQ9XYV8Ubw,2011-12-26,7sDbd3pokdL_AsptgmxAPA,4,review,vn3lecMsL3kXVe-7hg3gLg,1,1,0,One,of,our,favorite,pizzas,in,the,Phoenix-area.,Well...,definitely,my,husbands.,He,"LOVES,","LOVES,",LOVES,Grimaldi's.,"

We",always,get
6291,1M4oczf2lmkdgbrJ3J7OqA,2011-07-25,cgC-Oeigl6MhXZPq6jlNPg,1,review,FvUWCfM4ZcVVhf8Wq4R4nA,1,13,3,The,food,was,"decent,",however,I,am,writing,about,their,underhanded,business,"practices.
I",ordered,a,travelzoo,voucher,for,$69,that
6292,P7wKlbSRsoRrfH3DFOY08A,2009-02-28,lMUkpUjdv5xoEQ4Sr6DN5Q,3,review,Aw3EMRqdSJ2DtqoI_NpgWA,2,3,2,Drunk,people,go,here.,Service,is,good,depending,who,you,get.,The,Burger,according,to,one,Arik,B,can,not
6293,T4ox3wUzFjWvyrjaTRoBbA,2010-07-20,N5KbO6_pBUAs_KfD4ECAcg,4,review,ODzzv4W_ROoY-nOCmvybqw,0,0,0,I,haven't,had,this,in,a,while,so,I,can't,really,give,a,ton,of,detail,but,I,have,been
6294,7VLW-cIDaiO4Dx8gXYkZcg,2010-07-26,SuF4QKDoEdm9OvZgbt99fw,4,review,-rutaYKpWZoWcupIJ2OkHQ,1,2,0,Satisfied,my,sweet,and,savory,liking,in,a,single,swath.,,Just,had,my,first,visit,here,and,will,be
6295,E3RjJH45EX6rHYDs0TYSRA,2010-06-23,rSC2cAoKxImLKmazeQnzqg,4,review,MrhRLJMoa6PDVUYhNQUIuw,0,1,0,I,have,been,to,this,place,a,few,times,over,the,past,few,years.,I,get,the,same,"thing,",the
6296,s5roBvbA79SQaO4FHkJgGw,2012-11-04,nltegGYBtWsgMOghFfM6dA,4,review,VH1WbmbrUvgvSWQr68QA6g,0,0,0,Vaguely,remembered,this,place,from,Yelp,when,we,were,looking,for,a,lunch,spot,after,a,visit,to,the,Acxupuncturist
6297,6imLt53br7SJ3av07jjH7w,2010-08-30,0v_0U406ksUc7REYsZ1cPg,5,review,hebXGQk5ggZSwTlUoEcTWQ,0,1,0,Gotta,love,a,place,open,late,in,Phoenix.,2.50,petite,martinis,after,midnite;,yes,please!,n/a,n/a,n/a,n/a,n/a
6298,PwxvN0SnAGPdqXdNEYVT3g,2012-01-29,_snq4q49K_W2FK_uDGL5Fw,5,review,ceyFnFHTTkaiDRVRnmUlmA,1,2,0,Love,this,place.,,Buffalo,chicken,breast,on,a,pretzel,bun,was,amazing.,Love,the,atmosphere,too!,n/a,n/a,n/a
6299,-sAoGZTnFtDZUY9JYWHqlg,2011-12-28,zsscIuCplhiLfvPJ3Z3WUw,3,review,BtLx77C_yJYaobIWYgfCvw,0,0,1,Staying,here,in,lieu,of,getting,a,real,apartment.,,"

Pros:
There",is,someone,making,my,"bed.
Location.
Eye",candy,(they,got,something
6300,VG_6E3ykEtV1xAJGqn0AHA,2009-03-24,-RHzMqYQbBhXR9wyhRRvxg,4,review,NLDDaat42UQXQCOpU4e2TA,1,1,0,"""I",don't,know,who,invented,the,high,"heel,",but,all,men,owe,him,a,"lot.""",,(Marilyn,"Monroe)

A",girl,and
6301,4oBF6f3NiCYF5VYd8WaELw,2012-12-11,_-bOxj1Z_rYm8yWL4o7-yQ,1,review,-xwAX0RoqrEWmGAZ9aSGgw,1,2,2,This,review,is,based,on,"delivery,",service,and,food,quality,as,"delivered.

Second",and,last,time,I,will,be,ordering,from
6302,qB-qsaSnhbHCt18_AN4Quw,2011-03-03,6_CNq-jybIqHF0Er8TADAg,5,review,Iycf9KNRhxvR187Qu2zZHg,1,1,1,This,was,the,marriage,of,two,of,my,favorite,things,alcohol,and,ice,cream.,,As,Charlie,Sheen,would,say
6303,Qc-WTMIjVPv2qkL6q-Cnhw,2012-08-05,uytvQkw5zPQzlperuAd3YQ,5,review,WxeD74JGiwjljzHndYSvmw,0,0,0,Old,school,style,butcher,shop,that,has,great,service,and,a,great,selection.,,You,will,pay,"more,",but,you
6304,5SS69rC8XWvdlD1OHifEEQ,2010-12-13,LQAGqljDv0OefCFf236hzA,3,review,QiR2X306Yzd9fuJdKDhkGg,5,6,6,The,food,at,Beaver,Choice,Scandinavian,Bistro,is,delicious;,a,little,"unusual,",but,easily,understood.,Hearty,and,reasonably,priced.,You
6305,KzZ5Zww9W0IBWm5S2loUmQ,2010-07-18,26dRqz2hS8_AgZ3VYwpUaw,1,review,gfCWt_YncrOmJsU1IQUHbw,0,2,0,the,owner,was,"dishonest,",she,posted,a,menu,outside,with,lower,pricing,to,attarct,"traffic,",and,then,charge,higher,pricing
6306,oyzxIqrtzu-8sWlPhJVsLw,2010-09-04,4yM6f4ZJKsiVauP5dzoLXg,4,review,Sa64rQmghfE9i17_dRIDyw,0,0,0,The,price,is,right!,16,bucks,for,two,huge,"lunches,",chips,&,salsa,and,two,"drinks.

If",you're,looking,for,"upscale,"
6307,IMGW6y8wHQCfr_6k-YXg_A,2010-02-11,dplNFFcp5MX2kcpIir8jQQ,4,review,F0dO68TECqEJBhBJ4P0qVA,1,2,0,I've,been,here,many,many,times,and,have,never,had,a,bad,time.,Everything,has,always,been,up,to,par.
6308,0UZ31UTcOLRKuqPqPe-VBA,2008-05-08,GX9hAUoKxLMOBipU-la5JA,1,review,XTFE2ERq7YvaqGUgQYzVNA,0,1,3,Only,reason,for,1,star,is,'cause,I,got,arrested,here,for,underaged,drinking,years,"ago.

I",blame,the,"Diamondbacks,",for
6309,pBBN3KhKTETvjeWg-MXJGA,2009-07-19,CWZEPD14AFGJTBTSChbYSw,4,review,DnwHp_A92KvllfaUIdFraw,1,3,1,Sadly,received,this,email,"today:

Sabatinos",is,"Closed
You",know,we,have,been,experiencing,a,lack,of,sales,which,we,can,blame
6310,-AAig9FG0s8gYE4f8GfowQ,2009-04-19,mFebdaul6wdUkfpQargkFw,4,review,GA9-h9rRosmKN-NzvyepLQ,0,0,0,I,went,back,recently,and,noticed,thatt,the,quantity,of,tuna,they,use,in,the,sandwich,has,DRAMATICALLY,decreased.,
6311,XbVqzUHS3c9FhG4lI13c3Q,2010-05-03,C5SAWaJC7LpRnw56gy5fQA,5,review,h0yc9-lOhe0du42G2X7zrw,0,1,0,After,flying,across,the,country,we,were,hungry,and,as,I've,done,in,many,other,"cities,",I,went,in,search
6312,Zruvunhqw7cuyuoe7g09Gw,2010-04-08,q3tBIoFdE6vui_GosLDs-Q,5,review,nM3vfxr6fcnN_nXdzwbVCw,0,0,0,Puttanesco,pizza,(artichokes),was,delicious,and,the,service,is,all,very,quaint,and,efficient..,They,even,have,gluten,free,pizza
6313,Lvf3N3cfLAmOc5y8Eg8KDg,2011-08-16,xcMUacWzWFbzwZtosQZcmA,2,review,DDad5K6GNA0sXB7N1OB6wg,0,0,0,I,hated,this,place.,It,looks,like,a,nice,first,date,restaurant,but,the,food,and,price,are,so,not
6314,slO8j375ae2_Pd6PuyBLNA,2009-10-16,xekmTnJPFbMr4b3zscotVg,5,review,4E_nPWw89FLFHdNsEgMH-g,1,3,1,What,can,I,say,about,Execucar.,I,love,their,service.,It,cost,just,as,much,if,not,cheaper,than,taking
6315,R8VwdLyvsp9iybNqRvm94g,2011-07-08,KIv4U4PcAMSKLda3Ic6M5w,3,review,jjmVBDP7zHwysuYNVwavpw,0,1,0,I've,been,to,Orange,Table,a,few,times,and,adore,the,"venue,",grocery,and,store.,"However,",I,have,been,less
6316,csP_5wtk4DEpHJq65bSsWQ,2012-01-18,HSenViZb--vlRB6Jjof46A,4,review,YOBLN6wRNfq6h4NSNQhKOg,0,0,0,My,hard,drive,crashed,on,my,computer,and,Apple,told,me,that,they,recommend,a,3rd,party,company,to,retrieve
6317,TMdHhDI7jYQ9206dtvrBgA,2007-09-27,i-AKTOg0aYmx-x_srA24sQ,4,review,hvgYD6Pmyaa6hS39ymIQBQ,1,2,1,I,eat,lunch,here,sometimes.,,The,chips,are,always,a,little,on,the,burned,side,and,need,tons,of
6318,kEktpuT1_dH1CsJD-SkwSA,2008-02-01,5MjYDByOR3JtiE9giNPgAg,5,review,bcZd4ohK6CIT_BOQ0_O53w,2,2,3,Since,I,have,ranted,recently,on,poor,customer,"service,",and,in,the,spirit,of,"balance,",here,is,a,shining,example
6319,Hd41eA04_N5BAWpv3iG57g,2007-11-04,pd1lOm8RXhw5HkN-eXR1XA,5,review,gq_G5VCDziyEV2-bzGuqzw,1,5,0,They,really,do,a,great,"job,",and,you,will,really,pay,for,it.,I,don't,have,incredibly,pricey,"clothing,",so
6320,Ew2JBmTFhGTm6Uk6WMc8RA,2011-05-20,LJxpeUxAXKloGT3VQjWv1A,3,review,0N0ngSQ8Njxfuvdxm1RpFA,0,1,0,This,bar,is,now,"""Dodey's"".",Sold,just,under,a,year,ago.,*See,"""Dodey's",reviews.,n/a,n/a,n/a,n/a,n/a,n/a
6321,cN6aBxe2mQvrQlzk26LyRQ,2012-12-21,0wuWnbYH5YkP8hovomEsgg,5,review,NzeIZYdHN9epdUCnLziiZQ,0,0,0,Old,school,steak,house.,,Best,22oz,ribeye,I've,had,in,years.,,Bread,drenched,in,broth,was,curiously,delicous.
6322,TEiuiQi_0W3goZ7x9e_ILw,2007-12-22,DHEq0yLTu0rMGS-Ahov5Hg,2,review,C8ZTiwa7qWoPSMIivTeSfw,14,14,20,Have,you,ever,had,the,Lean,Cuisine,chicken,enchiladas?,Have,you,ever,been,to,a,super,obnoxious,sorority,"party,",where
6323,hfvKCAdJc_tUne9LPoC-ug,2010-07-21,AJrBTxsrX8Si81s0H9nBMA,4,review,KYeLSM3MQpirmHukVV5Iow,1,0,0,I,have,now,played,Longbow,three,times,(twice,in,"2009,",and,once,in,2010).,,I,do,have,to,say
6324,mbPdVUCUhpqc0zLL13FObg,2011-04-16,mXLf-FDkFCLhKj-b72M5eQ,2,review,B6gZizbeBKbjkRkyE0-bxg,0,3,0,This,particular,restaurant,is,not,set,up,well.,,There,is,a,section,of,4,soups,all,clearly,"labeled,",but
6325,VXIkI9_EbDbYHeO9IzKjJg,2007-07-16,hRsytFauZ7SNeU0WtaXjHA,5,review,EVN484M7GZxhVpp61JgQBA,2,2,2,Get,your,"passport,",we're,going,to,"Mexico.

Can't",find,your,passport?,,Still,waiting,for,it,from,the,State,Department?,
6326,3oZcTGb_oDHGwZFiP-7kxQ,2006-12-26,ZYfWJkBEOYW9ivZZ0VEOTg,2,review,ZySD-z6C97Q0kc-_PeN0Vw,1,1,0,Ive,had,dinner,there,a,couple,of,times.,,,The,bar,is,great,and,the,drinks,are,OK.,
6327,EWMwV5V9BxNs_U6nNVMeqw,2008-08-18,8xk97kS4oxCnn1FqGoKlJQ,4,review,7oMqFG6Su53dtbkVnF80Gg,1,1,0,Fez,completely,deserves,five,stars,but,as,a,pescatarian,(vegetarian,plus,"fish,",as,much,as,I,hate,labeling,how,I
6328,zmFc8M-hS4uuyY0hklIpoQ,2010-02-19,P2BADhNmVrSrZqi-BTvkOQ,2,review,tdoL4Un5_hy_rJxEFLLOjw,3,3,4,I,have,to,admit,that,I,can't,stop,going,to,Carly's,even,though,I,KNOW,I,shouldn't!,,"

Good:",
6329,Xo9Im4LmIhQrzJcO4R3ZbA,2009-10-05,Upwc4N3wd4QbyPCeVNpEeg,5,review,UGa1Aqh06x4b8jS4j0Ff7Q,1,0,0,This,place,is,the,best!,They,stopped,doing,"tacos,",but,if,your,lucky!,they,do,have,them,call,before,you
6330,lKQ5hnkSQ-XP80jNCH46nQ,2012-07-10,zu5VL_eqKoxcPR0D5Bi4_w,3,review,IVv4rnmrMlBC6wSxM0nw8w,1,2,1,Food,was,decent.,,Overpriced,for,what,you,get.,,Had,2,Distrito,"margaritas,",$10,each.,,You'd,think,for
6331,qdA4qiSXjaiuqO4SueH9VA,2011-08-31,PTPoWRerJYg2PX8IiEw77Q,4,review,X5GbNXY_nNoa_vTZDD0aCA,0,0,0,One,of,the,best,breakfast,burrito,selections,in,"town.

My",personal,favorite,is,the,breakfast,supreme,w/,red,sauce,(,and
